Date,Open,High,Low,Close,Adj Close,Volume
2021-09-09,5.490000,5.545000,5.430000,5.512000,4.831463,12711737
2021-09-10,5.548000,5.599000,5.479000,5.500000,4.820944,12278613
2021-09-13,5.519000,5.602000,5.482000,5.597000,4.905968,14537552
2021-09-14,5.602000,5.685000,5.569000,5.580000,4.891067,21584625
2021-09-15,5.583000,5.668000,5.551000,5.602000,4.910351,21017089
2021-09-16,5.630000,5.757000,5.618000,5.724000,5.017288,22507768
2021-09-17,5.779000,5.859000,5.666000,5.672000,4.971708,228528294
2021-09-20,5.582000,5.589000,5.248000,5.248000,4.600058,51902596
2021-09-21,5.319000,5.363000,5.250000,5.281000,4.628983,31220683
2021-09-22,5.369000,5.460000,5.290000,5.418000,4.749068,19993018
2021-09-23,5.483000,5.572000,5.441000,5.570000,4.882302,29085498
2021-09-24,5.529000,5.691000,5.490000,5.661000,4.962066,27448351
2021-09-27,5.678000,5.790000,5.618000,5.780000,5.066374,21280073
2021-09-28,5.795000,5.830000,5.684000,5.687000,4.984856,22088151
2021-09-29,5.719000,5.745000,5.618000,5.742000,5.033066,16786860
2021-09-30,5.790000,5.812000,5.700000,5.717000,5.011152,24467243
2021-10-01,5.610000,5.646000,5.511000,5.633000,4.937523,72674647
2021-10-04,5.600000,5.710000,5.557000,5.634000,4.938400,159270777
2021-10-05,5.603000,6.000000,5.600000,6.000000,5.259212,75905029
2021-10-06,5.970000,5.999000,5.870000,5.945000,5.211003,96665299
2021-10-07,6.000000,6.078000,5.925000,6.040000,5.294273,62144455
2021-10-08,5.964000,6.002000,5.900000,5.930000,5.267624,15036824
2021-10-11,5.913000,5.983000,5.883000,5.914000,5.253411,25593390
2021-10-12,5.810000,5.904000,5.757000,5.904000,5.244528,44775025
2021-10-13,5.875000,5.920000,5.690000,5.690000,5.054432,18621548
2021-10-14,5.710000,5.754000,5.580000,5.637000,5.007352,20399896
2021-10-15,5.680000,5.835000,5.675000,5.769000,5.124608,49382233
2021-10-18,5.747000,5.823000,5.736000,5.823000,5.172576,142724592
2021-10-19,5.801000,5.857000,5.754000,5.776000,5.130826,67112623
2021-10-20,5.763000,5.862000,5.717000,5.830000,5.178794,84651212
2021-10-21,5.777000,5.787000,5.637000,5.661000,5.028671,49572742
2021-10-22,5.671000,5.727000,5.632000,5.686000,5.050879,15533697
2021-10-25,5.650000,5.734000,5.586000,5.701000,5.064204,15565415
2021-10-26,5.701000,5.735000,5.611000,5.683000,5.048214,13944816
2021-10-27,5.680000,5.744000,5.562000,5.615000,4.987809,17130098
2021-10-28,5.599000,5.674000,5.501000,5.641000,5.010905,15379792
2021-10-29,5.760000,6.099000,5.760000,6.062000,5.384880,45392845
2021-11-01,6.052000,6.292000,6.030000,6.279000,5.577641,19040383
2021-11-02,6.202000,6.254000,6.141000,6.162000,5.473710,14286905
2021-11-03,6.155000,6.189000,6.064000,6.183000,5.492364,14959578
2021-11-04,6.220000,6.260000,6.005000,6.040000,5.365337,37116283
2021-11-05,6.028000,6.107000,5.997000,6.026000,5.352901,17161028
2021-11-08,6.006000,6.089000,5.995000,6.021000,5.348460,17911959
2021-11-09,5.991000,6.040000,5.936000,5.973000,5.305821,10129829
2021-11-10,5.976000,6.047000,5.967000,6.032000,5.358231,10650999
2021-11-11,6.040000,6.118000,6.030000,6.080000,5.400869,23857692
2021-11-12,6.180000,6.186000,6.073000,6.127000,5.442619,14899334
2021-11-15,5.929000,5.950000,5.705000,5.865000,5.209884,24492827
2021-11-16,5.884000,5.900000,5.785000,5.799000,5.151257,19188366
2021-11-17,5.800000,5.813000,5.749000,5.752000,5.109507,15938745
2021-11-18,5.750000,5.780000,5.355000,5.435000,4.827915,47146455
2021-11-19,5.495000,5.578000,5.300000,5.403000,4.799489,35036691
2021-11-22,5.465000,5.501000,5.314000,5.424000,4.818144,23669423
2021-11-23,5.327000,5.403000,5.267000,5.293000,4.701777,33280647
2021-11-24,5.303000,5.360000,5.190000,5.190000,4.610281,35447788
2021-11-25,5.216000,5.253000,5.167000,5.230000,4.645813,14510790
2021-11-26,4.996000,5.054000,4.846000,4.846000,4.304706,43912406
2021-11-29,4.959500,4.973000,4.801500,4.802500,4.266065,27514385
2021-11-30,4.750000,4.804500,4.667000,4.702500,4.177235,44517157
2021-12-01,4.756000,4.838500,4.730000,4.817500,4.279389,29658420
2021-12-02,4.765000,4.810000,4.718500,4.772000,4.238972,31532994
2021-12-03,4.845500,4.870000,4.752500,4.789500,4.254517,25699385
2021-12-06,4.848000,5.008000,4.820500,5.001000,4.442392,25099231
2021-12-07,5.074000,5.140000,5.026000,5.133000,4.559648,27703079
2021-12-08,5.102000,5.287000,5.096000,5.203000,4.621830,36765954
2021-12-09,5.176000,5.235000,5.142000,5.155000,4.579191,18451887
2021-12-10,5.100000,5.146000,5.041000,5.110000,4.539217,27869605
2021-12-13,5.110000,5.204000,5.090000,5.110000,4.539217,23865701
2021-12-14,5.126000,5.203000,5.062000,5.120000,4.548100,19820792
2021-12-15,5.125000,5.175000,5.093000,5.094000,4.525004,14827227
2021-12-16,5.162000,5.212000,5.107000,5.138000,4.564090,20209852
2021-12-17,5.060000,5.154000,4.827000,4.997500,4.439283,57597090
2021-12-20,4.800000,4.998000,4.780500,4.946000,4.393537,23759025
2021-12-21,5.060000,5.070000,4.989000,5.062000,4.496579,20385921
2021-12-22,5.062000,5.107000,5.027000,5.097000,4.527669,13808342
2021-12-23,5.121000,5.206000,5.109000,5.170000,4.592516,13673203
2021-12-27,5.100000,5.252000,5.091000,5.230000,4.645813,11191500
2021-12-28,5.212000,5.275000,5.201000,5.248000,4.661804,13652822
2021-12-29,5.222000,5.266000,5.206000,5.266000,4.677793,11362800
2021-12-30,5.246000,5.282000,5.233000,5.250000,4.663580,13971730
2022-01-03,5.270000,5.320000,5.220000,5.260000,4.672462,12901797
2022-01-04,5.300000,5.440000,5.291000,5.393000,4.790607,17063846
2022-01-05,5.401000,5.430000,5.380000,5.380000,4.779059,14649412
2022-01-06,5.310000,5.458000,5.291000,5.458000,4.848346,19913127
2022-01-07,5.482000,5.587000,5.458000,5.587000,4.962937,19757343
2022-01-10,5.611000,5.680000,5.553000,5.577000,4.954054,20397469
2022-01-11,5.580000,5.655000,5.577000,5.595000,4.970043,18272642
2022-01-12,5.654000,5.719000,5.631000,5.698000,5.061538,15476810
2022-01-13,5.705000,5.771000,5.660000,5.759000,5.115725,17295621
2022-01-14,5.706000,5.782000,5.698000,5.766000,5.121943,15738499
2022-01-17,5.800000,5.833000,5.768000,5.781000,5.135267,23020486
2022-01-18,5.738000,5.810000,5.730000,5.781000,5.135267,16995797
2022-01-19,5.770000,5.821000,5.692000,5.692000,5.056209,28345358
2022-01-20,5.664000,5.758000,5.642000,5.703000,5.065980,15412690
2022-01-21,5.610000,5.700000,5.586000,5.626000,4.997581,21237024
2022-01-24,5.574000,5.595000,5.387000,5.431000,4.824362,28255555
2022-01-25,5.420000,5.543000,5.419000,5.496000,4.882102,24158708
2022-01-26,5.520000,5.681000,5.520000,5.622000,4.994028,33486623
2022-01-27,5.543000,5.759000,5.543000,5.683000,5.048214,16767262
2022-01-28,5.630000,5.668000,5.581000,5.644000,5.013570,16607672
2022-01-31,5.704000,5.720000,5.608000,5.634000,5.004687,17204345
2022-02-01,5.685000,5.753000,5.645000,5.752000,5.109507,24838785
2022-02-02,5.800000,5.900000,5.753000,5.815000,5.165470,33290586
2022-02-03,5.649000,5.787000,5.505000,5.695000,5.058874,55903374
2022-02-04,5.740000,5.780000,5.587000,5.686000,5.050879,30488866
2022-02-07,5.745000,5.771000,5.649000,5.750000,5.107730,37758613
2022-02-08,5.750000,5.893000,5.745000,5.885000,5.227651,22746842
2022-02-09,5.900000,6.015000,5.860000,6.015000,5.343130,24235389
2022-02-10,5.945000,6.120000,5.941000,6.056000,5.379550,37012017
2022-02-11,6.000000,6.035000,5.934000,5.967000,5.300492,19104735
2022-02-14,5.750000,5.823000,5.676000,5.731000,5.090852,28727806
2022-02-15,5.681000,5.881000,5.665000,5.874000,5.217879,20900344
2022-02-16,5.900000,5.941000,5.741000,5.816000,5.166358,21103580
2022-02-17,5.779000,5.833000,5.710000,5.748000,5.105954,23504922
2022-02-18,5.757000,5.814000,5.689000,5.712000,5.073975,18721153
2022-02-21,5.772000,5.806000,5.592000,5.621000,4.993139,20435449
2022-02-22,5.476000,5.732000,5.450000,5.643000,5.012682,29665237
2022-02-23,5.700000,5.766000,5.634000,5.654000,5.022453,19436309
2022-02-24,5.344000,5.450000,5.234000,5.299000,4.707106,59139776
2022-02-25,5.300000,5.486000,5.213000,5.435000,4.827915,43031544
2022-02-28,5.258000,5.321000,5.162000,5.290000,4.699111,43882265
2022-03-01,5.269000,5.372000,5.084000,5.084000,4.516121,47610782
2022-03-02,5.069000,5.246000,4.970500,5.188000,4.608505,45358006
2022-03-03,5.226000,5.268000,5.055000,5.090000,4.521451,33178403
2022-03-04,5.050000,5.115000,4.791500,4.799500,4.263400,47433538
2022-03-07,4.598000,4.655000,4.445000,4.485500,3.984473,51000024
2022-03-08,4.400000,4.742000,4.384000,4.596500,4.083075,38632275
2022-03-09,4.775000,5.001000,4.742000,4.995000,4.437063,42279913
2022-03-10,5.000000,5.111000,4.898500,4.991500,4.433954,30087094
2022-03-11,5.023000,5.290000,4.924000,4.993000,4.435287,29308381
2022-03-14,5.000000,5.155000,4.985500,5.105000,4.534776,25805847
2022-03-15,5.046000,5.194000,5.002000,5.134000,4.560537,20199881
2022-03-16,5.275000,5.450000,5.244000,5.372000,4.771953,30934748
2022-03-17,5.389000,5.420000,5.221000,5.292000,4.700888,24815898
2022-03-18,5.303000,5.324000,5.225000,5.280000,4.690229,36182599
2022-03-21,5.271000,5.384000,5.268000,5.290000,4.699111,13790678
2022-03-22,5.328000,5.400000,5.327000,5.365000,4.765734,20701402
2022-03-23,5.356000,5.382000,5.199000,5.199000,4.618276,26557315
2022-03-24,5.260000,5.265000,5.120000,5.120000,4.548100,58146962
2022-03-25,5.110000,5.137000,5.055000,5.115000,4.543659,18058476
2022-03-28,5.120000,5.292000,5.120000,5.155000,4.579191,33028366
2022-03-29,5.230000,5.553000,5.208000,5.501000,4.886543,35106942
2022-03-30,5.461000,5.471000,5.357000,5.390000,4.787942,16876617
2022-03-31,5.344000,5.422000,5.210000,5.210000,4.628047,59683147
2022-04-01,5.263000,5.321000,5.235000,5.290000,4.699111,35337292
2022-04-04,5.343000,5.343000,5.220000,5.322000,4.727537,80374678
2022-04-05,5.319000,5.319000,5.204000,5.250000,4.663580,42865728
2022-04-06,5.098000,5.122000,4.808000,4.856500,4.511689,39499159
2022-04-07,4.884500,4.995000,4.833500,4.845500,4.501469,61463789
2022-04-08,4.928500,4.999000,4.892500,4.893000,4.545597,24398729
2022-04-11,4.928500,5.054000,4.906500,4.962000,4.609698,49220508
2022-04-12,4.873000,5.054000,4.841500,4.970000,4.617129,23135931
2022-04-13,4.952000,4.994000,4.912000,4.953500,4.601801,71753254
2022-04-14,4.954500,5.073000,4.936000,5.034000,4.676586,48695975
2022-04-19,5.020000,5.115000,4.971500,5.082000,4.721177,176772192
2022-04-20,5.105000,5.202000,5.085000,5.091000,4.729539,19700580
2022-04-21,5.122000,5.178000,5.108000,5.152000,4.786208,11775977
2022-04-22,5.105000,5.168000,5.006000,5.006000,4.650573,15307329
2022-04-25,4.900000,4.942500,4.810500,4.810500,4.468955,27007056
2022-04-26,4.926000,4.926000,4.682500,4.682500,4.350042,36798330
2022-04-27,4.776000,4.780000,4.640000,4.695000,4.361655,24501863
2022-04-28,4.805000,4.821000,4.680500,4.748000,4.410892,17942309
2022-04-29,4.891000,5.059000,4.860000,5.059000,4.699811,24729346
2022-05-02,4.972000,5.031000,4.843500,4.845000,4.501004,14685468
2022-05-03,4.900000,4.977500,4.865500,4.895000,4.547455,25872469
2022-05-04,4.918500,4.923500,4.756500,4.770000,4.431330,21081518
2022-05-05,4.880000,4.902000,4.590000,4.590000,4.264110,38663911
2022-05-06,4.600000,4.662500,4.505500,4.589000,4.263181,26657051
2022-05-09,4.633000,4.695500,4.579000,4.579000,4.253891,20681738
2022-05-10,4.648000,4.813000,4.632500,4.640000,4.310560,24825092
2022-05-11,4.677500,4.797000,4.575500,4.747500,4.410427,26415865
